pp_dim_A_vals,pp_dim_B_vals,pp_dim_AB_vals,min_pp_dim_A_pp_dim_B_vals,max_pp_dim_A_pp_dim_B_vals,nu_over_d_A_vals,nu_over_d_B_vals,nu_over_d_AB_vals,min_nu_over_d_A_nu_over_d_B_vals,max_nu_over_d_A_nu_over_d_B_vals,nu_over_d_A_times_nu_over_d_B_vals
1.0741421201743533,104.93425972790541,1.0867768918779739,1.0741421201743533,104.93425972790541,0.0014302824502987394,0.08759120177621486,0.0009071593421352036,0.0014302824502987394,0.08759120177621486,0.0001252801587010959
369.1892809935871,405.3789895194604,367.9245043431034,369.1892809935871,405.3789895194604,0.9048756887097723,0.6767595818354931,0.6142312259484197,0.6767595818354931,0.9048756887097723,0.6123832927043293
235.61663367544378,607.626397148274,234.07366599248124,235.61663367544378,607.626397148274,0.3824945351874087,0.6309723750241683,0.24306715056332423,0.3824945351874087,0.6309723750241683,0.24134348530096458
423.68959147940603,5.462082976240369,5.686840317198135,5.462082976240369,423.68959147940603,0.7355722074295243,0.009336893976479263,0.009721094559313052,0.009336893976479263,0.7355722074295243,0.0068679597128142806
464.5285602650147,393.009745858009,291.79844735681746,393.009745858009,464.5285602650147,0.7269617531533876,0.5310942511594716,0.39432222615786144,0.5310942511594716,0.7269617531533876,0.38608520791257506
92.75296429555411,1057.4384719354462,91.71601848579253,92.75296429555411,1057.4384719354462,0.0815052410330001,0.8127889868835098,0.07049655533112416,0.0815052410330001,0.8127889868835098,0.06624656228490841
495.96649063944915,605.4943646044859,487.5994523785722,495.96649063944915,605.4943646044859,0.8012382724385285,0.9037229322455014,0.7277603766844362,0.8012382724385285,0.9037229322455014,0.7240974009954669
1.0212923313719455,532.8994264231759,1.0212733850377893,1.0212923313719455,532.8994264231759,0.0019089576287326085,0.5355773129881165,0.0010264054120982806,0.0019089576287326085,0.5355773129881165,0.0010223943974047769
543.8840053928758,745.5170077625081,539.3469584719811,543.8840053928758,745.5170077625081,0.7203761660832791,0.5978484424719391,0.43251560422773144,0.5978484424719391,0.7203761660832791,0.4306757688867954
492.1426738432226,657.9979465680935,487.13357458530083,492.1426738432226,657.9979465680935,0.7378450882207236,0.6020109300714488,0.4456848806818855,0.6020109300714488,0.7378450882207236,0.444190807808408
706.4063368887472,746.0460695773528,693.7140881075306,706.4063368887472,746.0460695773528,0.9282606266606402,0.8654826793240752,0.8047727240226573,0.8654826793240752,0.9282606266606402,0.803393494273296
312.6474609395161,336.73059723347404,293.11653639095636,312.6474609395161,336.73059723347404,0.8660594485859172,0.5538332191340034,0.482099566432494,0.5538332191340034,0.8660594485859172,0.47965249237175844
767.5963681645056,861.9307569541336,676.6641488778982,767.5963681645056,861.9307569541336,0.7630182586128287,0.6797561174717142,0.5336468051087525,0.6797561174717142,0.7630182586128287,0.5186663290346848
523.4264996955031,400.6586249877854,354.7363530668537,400.6586249877854,523.4264996955031,0.8680373129278659,0.6211761627717604,0.5499788419641143,0.6211761627717604,0.8680373129278659,0.5392040871872416
1.0212732991224909,296.6603506542692,1.0198314104872275,1.0212732991224909,296.6603506542692,0.0011752281923158698,0.2324924378168254,0.0007992409173097395,0.0011752281923158698,0.2324924378168254,0.00027323166742257746
307.03059557584885,339.1400189730295,286.70219054753863,307.03059557584885,339.1400189730295,0.8388814086771826,0.4018246670296558,0.3396945385634344,0.4018246670296558,0.8388814086771826,0.3370832427190775
305.85331308617145,560.6247487057468,292.98593127109837,305.85331308617145,560.6247487057468,0.5175182962540972,0.5645767862092113,0.2950512903032209,0.5175182962540972,0.5645767862092113,0.29217881650360467
35.256440261696184,446.2563651604758,32.58403625033877,35.256440261696184,446.2563651604758,0.06926609088741884,0.7550869122850691,0.05513373308009944,0.06926609088741884,0.7550869122850691,0.05230191869423805
101.99086406247447,746.9441997504051,101.12044756075214,101.99086406247447,746.9441997504051,0.13262791165471322,0.9348488107013831,0.12655875789831306,0.13262791165471322,0.9348488107013831,0.12398704547621676
260.94446102909967,663.30601401445,239.29966191487568,260.94446102909967,663.30601401445,0.33932959821729475,0.801094219824215,0.28900925352038126,0.33932959821729475,0.801094219824215,0.2718349797471481
508.8181766903794,778.4967857836748,503.57944192597773,508.8181766903794,778.4967857836748,0.6457083460537809,0.639685115680916,0.41378754472142787,0.639685115680916,0.6457083460537809,0.4130500180415458
672.0525614662341,45.63238538267306,45.48193089004278,45.63238538267306,672.0525614662341,0.7832780436669395,0.043376792188852716,0.04323377461030683,0.043376792188852716,0.7832780436669395,0.03397608892623194
258.6469775374718,579.3524432030578,258.3838771340225,258.6469775374718,579.3524432030578,0.44213158553413984,0.7073900405409741,0.31548702946767093,0.44213158553413984,0.7073900405409741,0.3127594802154403
833.535609781638,10.012910151834776,10.021267042615177,10.012910151834776,833.535609781638,0.8610905059727665,0.009913772427559184,0.00992204657684671,0.009913772427559184,0.8610905059727665,0.008536655315745798
659.0164978154643,694.8087431192314,653.2421530237975,659.0164978154643,694.8087431192314,0.9387699399080688,0.793160665661223,0.7457102203468008,0.793160665661223,0.9387699399080688,0.7445953904402302
142.81743559400215,324.68198488309406,141.0503086475797,142.81743559400215,324.68198488309406,0.43409554891793967,0.45283400959985226,0.1967228851430679,0.43409554891793967,0.45283400959985226,0.19657322796595944
49.28976862011455,690.6732272793422,48.77243043887001,49.28976862011455,690.6732272793422,0.06971678729860616,0.8720621556557351,0.06158135156422981,0.06971678729860616,0.8720621556557351,0.060797371817014854
547.4949329853686,784.8647900879761,545.4244336215778,547.4949329853686,784.8647900879761,0.6930315607409728,0.7314676515265387,0.5083172727134928,0.6930315607409728,0.7314676515265387,0.5069301681689712
806.9775386014762,997.7110499833288,801.8954930774544,806.9775386014762,997.7110499833288,0.8021645512937139,0.7746203804218391,0.6225896685383963,0.7746203804218391,0.8021645512937139,0.6213730098840505
787.90510512597,661.7275162022609,615.5885720805754,661.7275162022609,787.90510512597,0.9236871103469754,0.5876798545313151,0.5467038828424293,0.5876798545313151,0.9236871103469754,0.5428323066411613
511.0359333674964,431.13210501101,352.3247305516019,431.13210501101,511.0359333674964,0.7427847868713611,0.4476968899387435,0.365861610126274,0.4476968899387435,0.7427847868713611,0.3325424389761208
