value_type,layer_index,values
layer_pp_dim,4,314.25836181640625
layer_pp_dim,4,318.217041015625
layer_pp_dim,4,314.6041564941406
layer_pp_dim,4,313.7846374511719
layer_pp_dim,4,314.1485595703125
layer_pp_dim,4,314.64666748046875
layer_pp_dim,4,315.45947265625
layer_pp_dim,4,314.8893737792969
layer_pp_dim,4,315.6765441894531
layer_pp_dim,4,311.9701232910156
layer_pp_dim,4,311.13494873046875
layer_pp_dim,4,315.31781005859375
layer_pp_dim,4,311.6088562011719
layer_pp_dim,4,312.24725341796875
layer_pp_dim,4,311.7867736816406
layer_pp_dim,5,277.1693115234375
layer_pp_dim,5,277.2422790527344
layer_pp_dim,5,276.7738952636719
layer_pp_dim,5,275.28375244140625
layer_pp_dim,5,274.20074462890625
layer_pp_dim,5,282.9903259277344
layer_pp_dim,5,278.9403991699219
layer_pp_dim,5,277.5059814453125
layer_pp_dim,5,285.5992431640625
layer_pp_dim,5,274.86761474609375
layer_pp_dim,5,277.65704345703125
layer_pp_dim,5,275.4555358886719
layer_pp_dim,5,277.46417236328125
layer_pp_dim,5,280.6078186035156
layer_pp_dim,5,277.9249572753906
layer_pp_dim,5,278.1532287597656
layer_pp_dim,5,273.1454772949219
layer_pp_dim,5,276.3052673339844
layer_pp_dim,5,278.2500305175781
layer_pp_dim,5,273.0987854003906
layer_pp_dim,5,279.9996643066406
layer_pp_dim,5,271.3089599609375
layer_pp_dim,5,279.63116455078125
layer_pp_dim,5,280.8907775878906
layer_pp_dim,5,276.84930419921875
layer_pp_dim,5,286.6822814941406
layer_pp_dim,5,276.1708984375
layer_pp_dim,5,281.12451171875
layer_pp_dim,5,280.4762268066406
layer_pp_dim,5,279.2427673339844
layer_pp_dim,5,274.11627197265625
layer_pp_dim,5,282.36712646484375
layer_pp_dim,5,277.2418212890625
layer_pp_dim,5,274.130859375
layer_pp_dim,5,276.0080871582031
layer_pp_dim,5,277.86468505859375
layer_pp_dim,5,281.1607360839844
layer_pp_dim,5,283.4931640625
layer_pp_dim,5,273.37457275390625
layer_pp_dim,5,277.56085205078125
layer_pp_dim,5,276.01068115234375
layer_pp_dim,5,279.6368408203125
layer_pp_dim,5,276.83966064453125
layer_pp_dim,5,304.3248596191406
layer_pp_dim,5,273.5761413574219
layer_pp_dim,5,280.4795227050781
layer_pp_dim,5,278.7605285644531
layer_pp_dim,5,272.0357666015625
layer_pp_dim,5,273.3986511230469
layer_pp_dim,5,273.1717224121094
layer_pp_dim,5,280.1614074707031
layer_pp_dim,5,282.9897766113281
layer_pp_dim,5,277.328369140625
layer_pp_dim,5,284.2383117675781
layer_pp_dim,5,280.7148742675781
layer_pp_dim,5,280.78778076171875
layer_pp_dim,5,275.3528137207031
layer_pp_dim,5,271.21258544921875
layer_pp_dim,5,273.1093444824219
layer_pp_dim,5,277.42706298828125
layer_pp_dim,5,278.58721923828125
layer_pp_dim,5,275.5947570800781
layer_pp_dim,5,277.3800354003906
layer_pp_dim,5,275.76531982421875
layer_pp_dim,5,268.89111328125
layer_pp_dim,5,280.36138916015625
layer_pp_dim,5,271.3229675292969
layer_pp_dim,5,277.1839599609375
layer_pp_dim,5,276.14215087890625
layer_pp_dim,5,279.143310546875
layer_pp_dim,5,273.14361572265625
layer_pp_dim,5,275.9602355957031
layer_pp_dim,5,281.583251953125
layer_pp_dim,5,280.8831481933594
layer_pp_dim,5,275.29864501953125
layer_pp_dim,5,283.45196533203125
layer_pp_dim,5,280.1814880371094
layer_pp_dim,5,278.34661865234375
layer_pp_dim,5,279.74591064453125
layer_pp_dim,5,276.8033447265625
layer_pp_dim,5,281.7322692871094
layer_pp_dim,5,286.435302734375
layer_pp_dim,5,268.7695617675781
layer_pp_dim,5,304.4933166503906
layer_pp_dim,5,279.1170959472656
layer_pp_dim,5,281.0379333496094
layer_pp_dim,5,307.254150390625
layer_pp_dim,5,278.6824645996094
layer_pp_dim,5,278.24224853515625
layer_pp_dim,5,280.9169921875
layer_pp_dim,5,282.6119384765625
layer_pp_dim,5,281.7350769042969
layer_pp_dim,5,305.1069030761719
layer_pp_dim,5,282.40521240234375
layer_pp_dim,5,275.5313415527344
layer_pp_dim,5,271.8531799316406
layer_pp_dim,5,280.93255615234375
layer_pp_dim,5,274.4997253417969
layer_pp_dim,5,276.13330078125
