value_type,layer_index,values
layer_nu_over_d,0,0.719988743464152
layer_nu_over_d,0,0.7200003465016683
layer_nu_over_d,0,0.7216553688049316
layer_nu_over_d,0,0.7175819873809814
layer_nu_over_d,0,0.7194411754608154
layer_nu_over_d,0,0.7195932865142822
layer_nu_over_d,0,0.7197960217793783
layer_nu_over_d,0,0.7182860374450684
layer_nu_over_d,0,0.7204109827677408
layer_nu_over_d,1,0.37375152111053467
layer_nu_over_d,1,0.3742459217707316
layer_nu_over_d,1,0.3730146884918213
layer_nu_over_d,1,0.3721681435902913
layer_nu_over_d,1,0.3713720639546712
layer_nu_over_d,1,0.37381378809611004
layer_nu_over_d,1,0.3671402136484782
layer_nu_over_d,1,0.37274471918741864
layer_nu_over_d,1,0.37058595816294354
layer_nu_over_d,1,0.3752327760060628
layer_nu_over_d,1,0.36726776758829754
layer_nu_over_d,1,0.37393399079640705
layer_nu_over_d,1,0.37172738711039227
layer_nu_over_d,1,0.37711139520009357
layer_nu_over_d,1,0.369828462600708
layer_nu_over_d,1,0.3723609447479248
layer_nu_over_d,1,0.37032612164815265
layer_nu_over_d,1,0.3741050561269124
layer_nu_over_d,1,0.373823602994283
layer_nu_over_d,1,0.37554879983266193
layer_nu_over_d,2,0.36728787422180176
layer_nu_over_d,2,0.24581708510716757
layer_nu_over_d,2,0.37636733055114746
layer_nu_over_d,2,0.20701783895492554
layer_nu_over_d,2,0.21033424139022827
layer_nu_over_d,2,0.16447254021962485
layer_nu_over_d,2,0.1863473653793335
layer_nu_over_d,2,0.30320988098780316
layer_nu_over_d,2,0.32076090574264526
layer_nu_over_d,2,0.3252497911453247
layer_nu_over_d,2,0.25961031516393024
layer_nu_over_d,2,0.2214780648549398
layer_nu_over_d,2,0.1963801383972168
layer_nu_over_d,2,0.3347996075948079
layer_nu_over_d,2,0.3093915383021037
layer_nu_over_d,2,0.3232663671175639
layer_nu_over_d,2,0.33396939436594647
layer_nu_over_d,2,0.2571300466855367
layer_nu_over_d,2,0.271587610244751
layer_nu_over_d,2,0.24224927028020224
layer_nu_over_d,3,0.09007567167282104
layer_nu_over_d,3,0.08141967157522838
layer_nu_over_d,3,0.10310390591621399
layer_nu_over_d,3,0.08219802379608154
layer_nu_over_d,3,0.07325844963391621
layer_nu_over_d,3,0.07086642583211263
layer_nu_over_d,3,0.07942957679430644
layer_nu_over_d,3,0.07242072621981303
layer_nu_over_d,3,0.08693407972653706
layer_nu_over_d,3,0.09576489528020223
layer_nu_over_d,3,0.08097367485364278
layer_nu_over_d,3,0.08459543188412984
layer_nu_over_d,3,0.08288162449995677
layer_nu_over_d,3,0.06458854178587596
layer_nu_over_d,3,0.05678509672482809
layer_nu_over_d,3,0.040931095679601036
layer_nu_over_d,3,0.10635033249855042
layer_nu_over_d,3,0.08410326639811198
layer_nu_over_d,3,0.09332878390947978
layer_nu_over_d,3,0.07602702577908833
layer_nu_over_d,4,0.10547900199890137
layer_nu_over_d,4,0.09547647833824158
layer_nu_over_d,4,0.12037054697672527
layer_nu_over_d,4,0.09724831581115723
layer_nu_over_d,4,0.08676804105440776
layer_nu_over_d,4,0.08499287565549214
layer_nu_over_d,4,0.0941088596979777
layer_nu_over_d,4,0.08555679519971211
layer_nu_over_d,4,0.10164716839790344
layer_nu_over_d,4,0.11234532793362935
layer_nu_over_d,4,0.09530183672904968
layer_nu_over_d,4,0.1009136438369751
layer_nu_over_d,4,0.0983032484849294
layer_nu_over_d,4,0.07621194918950398
layer_nu_over_d,4,0.06786828736464183
layer_nu_over_d,4,0.047878190875053406
layer_nu_over_d,4,0.12456634640693665
layer_nu_over_d,4,0.09917045632998149
layer_nu_over_d,4,0.10936907927195232
layer_nu_over_d,4,0.09039567907651265
layer_nu_over_d,5,0.10595467686653137
layer_nu_over_d,5,0.09608481327692668
layer_nu_over_d,5,0.12083398302396138
layer_nu_over_d,5,0.09787715474764506
layer_nu_over_d,5,0.08847402532895406
